customer_id,full_name,birth_date,gender,marital_status,occupation,education_level,income_range,religion,country,province,city,area_type,climate_zone,lifestyle_segment,interests,personal_values,brand_loyalty_score,purchase_frequency,last_purchase_date,avg_order_value,total_orders,preferred_channel,benefits_sought,feedback_score,age,generasi
CUST0816,J***** T****,4/24/2001,Female,Married,Paramedic,S1,5-10M,Hindu,Indonesia,Gorontalo,Metro,Urban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",1,Medium,2025-09-23,"2,397,152",13,App,"['Estetika', 'Fungsi']",3,24,Gen Z
CUST0817,G***** R****** S***,12/17/1981,Male,Single,Brewing technologist,D3,<5M,Budha,Indonesia,Kalimantan Utara,Kota Administrasi Jakarta Barat,Rural,Dingin,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",7,Heavy,2026-01-01,"1,984,435",20,Offline,['Ramah Lingkungan'],5,44,Gen X
CUST0818,K***** S*******,6/1/1990,Female,Single,Applications developer,SMA,5-10M,Hindu,Indonesia,Jawa Timur,Makassar,Rural,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",9,Light,2025-10-14,"1,444,455",16,Website,"['Estetika', 'Fungsi']",1,35,Millennial
CUST0819,H**** D******,6/3/2002,Female,Married,"Psychotherapist, child",S2,>10M,Islam,Indonesia,Sumatera Selatan,Salatiga,Suburban,Dingin,Eco-conscious,"['Parenting', 'Cooking']","['Sustainability', 'Community']",8,Non-user,2025-11-08,"2,340,359",19,Website,['Ramah Lingkungan'],5,23,Gen Z
CUST0820,Q**** J*****,10/18/1980,Male,Married,Records manager,S1,5-10M,Islam,Indonesia,Papua Barat,Metro,Urban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Sustainability', 'Community']",9,Medium,2025-08-05,"341,224",14,Website,"['Estetika', 'Fungsi']",1,45,Gen X
CUST0821,K** P****** W*********,7/19/2003,Female,Single,"Librarian, academic",S1,<5M,Budha,Indonesia,Sumatera Barat,Makassar,Rural,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Sustainability', 'Community']",8,Medium,2025-08-18,"1,451,703",17,Offline,['Hemat'],2,22,Gen Z
CUST0822,J**** U****,12/16/2000,Female,Married,Call centre manager,D3,>10M,Budha,Indonesia,Sulawesi Selatan,Mataram,Rural,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Sustainability', 'Community']",6,Medium,2025-12-27,"2,379,802",0,App,['Kualitas'],3,25,Gen Z
CUST0823,E*** P******,4/10/1998,Male,Married,Operational investment banker,S1,>10M,Hindu,Indonesia,Kepulauan Bangka Belitung,Kotamobagu,Urban,Dingin,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",2,Light,2025-12-20,"946,358",17,App,['Hemat'],2,27,Millennial
CUST0824,d** H****** H******,9/23/1987,Male,Single,Tax adviser,SMA,<5M,Katolik,Indonesia,Gorontalo,Tasikmalaya,Urban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Sustainability', 'Community']",9,Non-user,2025-12-19,"1,399,254",15,Offline,['Hemat'],3,38,Millennial
CUST0825,W**** H*********,2/9/1998,Male,Single,Immigration officer,S2,5-10M,Kristen,Indonesia,Kalimantan Tengah,Pagaralam,Rural,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Sustainability', 'Community']",3,Medium,2025-10-22,"1,019,728",16,Website,"['Estetika', 'Fungsi']",3,27,Millennial
CUST0826,H******* W*****,3/31/1990,Male,Married,Food technologist,S2,5-10M,Islam,Indonesia,Maluku Utara,Surabaya,Rural,Dingin,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",10,Non-user,2025-11-15,"1,990,293",23,App,['Kualitas'],4,35,Millennial
CUST0827,L***** M******,7/29/1997,Female,Married,"Embryologist, clinical",S1,5-10M,Kristen,Indonesia,Kalimantan Barat,Surakarta,Urban,Tropis,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",10,Light,2025-11-06,"288,523",21,Offline,['Ramah Lingkungan'],4,28,Millennial
CUST0828,S*** N*******,1/9/1997,Male,Married,Volunteer coordinator,SMA,5-10M,Kristen,Indonesia,Sulawesi Tenggara,Surabaya,Urban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Family-first', 'Security']",9,Light,2025-12-29,"519,444",25,App,['Ramah Lingkungan'],2,29,Millennial
CUST0829,M***** M******,10/19/1994,Female,Married,Financial adviser,S1,>10M,Islam,Indonesia,Kalimantan Selatan,Pematangsiantar,Urban,Tropis,Minimalist,"['Finance', 'Tech']","['Freedom', 'Minimalism']",7,Medium,2025-08-15,"881,503",13,App,['Ramah Lingkungan'],1,31,Millennial
CUST0830,Z**** H*******,6/9/2005,Female,Married,"Engineer, electronics",S2,5-10M,Islam,Indonesia,Sulawesi Barat,Palangkaraya,Urban,Dingin,Minimalist,"['Finance', 'Tech']","['Sustainability', 'Community']",3,Heavy,2025-12-28,"1,065,697",3,Offline,['Ramah Lingkungan'],3,20,Gen Z
CUST0831,S***** R******,1/27/1994,Male,Single,Fashion designer,SMA,<5M,Kristen,Indonesia,Jawa Timur,Kotamobagu,Urban,Dingin,Minimalist,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",9,Light,2025-10-03,"475,980",12,App,['Ramah Lingkungan'],4,31,Millennial
CUST0832,D*** S******,2/26/1988,Male,Married,"Psychologist, forensic",S1,>10M,Islam,Indonesia,Kalimantan Selatan,Bukittinggi,Urban,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Sustainability', 'Community']",8,Heavy,2025-10-19,"1,305,752",11,Social Media,['Hemat'],3,37,Millennial
CUST0833,C*** S******,2/2/1999,Male,Single,Copy,SMA,>10M,Katolik,Indonesia,Banten,Pagaralam,Urban,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Family-first', 'Security']",4,Medium,2025-07-22,"631,082",21,Website,"['Estetika', 'Fungsi']",1,26,Gen Z
CUST0834,S**** G******* M*****,10/31/1988,Female,Single,Advertising account planner,S2,>10M,Budha,Indonesia,Kalimantan Barat,Surabaya,Urban,Tropis,Family-oriented,"['Finance', 'Tech']","['Family-first', 'Security']",4,Light,2025-07-27,"1,024,603",12,Social Media,['Ramah Lingkungan'],3,37,Millennial
CUST0835,P*** L**** U***** S***,11/24/1982,Male,Single,Occupational psychologist,S2,>10M,Katolik,Indonesia,Maluku,Sibolga,Rural,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Family-first', 'Security']",10,Medium,2025-12-27,"1,930,268",22,Website,['Kualitas'],5,43,Gen X
CUST0836,D*** D*** N*********,9/6/2004,Male,Single,Telecommunications researcher,D3,>10M,Islam,Indonesia,Jambi,Kendari,Urban,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Family-first', 'Security']",3,Medium,2025-12-14,"872,235",3,App,['Kualitas'],1,21,Gen Z
CUST0837,L**** M********,11/29/1997,Male,Single,Intelligence analyst,S1,5-10M,Kristen,Indonesia,DKI Jakarta,Payakumbuh,Suburban,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",6,Non-user,2025-09-18,"1,102,130",16,Offline,"['Estetika', 'Fungsi']",2,28,Millennial
CUST0838,G**** M********,12/3/1999,Male,Married,Clinical biochemist,S1,<5M,Kristen,Indonesia,Kalimantan Utara,Tidore Kepulauan,Rural,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",7,Heavy,2025-08-20,"817,250",13,Social Media,['Kualitas'],1,26,Gen Z
CUST0839,Z**** R********,4/29/1987,Male,Married,Banker,S1,>10M,Kristen,Indonesia,Sulawesi Barat,Palembang,Suburban,Tropis,Minimalist,"['Finance', 'Tech']","['Freedom', 'Minimalism']",5,Medium,2025-10-20,"1,208,843",0,Social Media,['Hemat'],5,38,Millennial
CUST0840,P*** A********,3/11/1998,Female,Married,Public relations officer,D3,5-10M,Hindu,Indonesia,Jambi,Tanjungpinang,Urban,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",3,Non-user,2025-11-26,"746,273",4,App,['Kualitas'],4,27,Millennial
CUST0841,T*** U****,6/3/1988,Female,Single,Insurance account manager,SMA,<5M,Katolik,Indonesia,Papua,Bontang,Rural,Dingin,Minimalist,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",9,Light,2025-07-21,"1,929,407",0,App,['Hemat'],2,37,Millennial
CUST0842,W**** W******** S***,12/31/2001,Female,Single,Forensic scientist,D3,5-10M,Hindu,Indonesia,Bengkulu,Ternate,Rural,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",9,Non-user,2025-11-01,"1,527,890",0,Social Media,['Kualitas'],2,24,Gen Z
CUST0843,I** B***** N******** S***,2/16/1993,Male,Married,Probation officer,S2,>10M,Katolik,Indonesia,Papua,Subulussalam,Rural,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",2,Non-user,2025-09-30,"1,311,673",6,Website,['Ramah Lingkungan'],1,32,Millennial
CUST0844,W***** P******,4/22/1980,Female,Married,Human resources officer,D3,5-10M,Budha,Indonesia,Maluku,Kota Administrasi Jakarta Pusat,Suburban,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Sustainability', 'Community']",2,Heavy,2025-08-26,"1,521,608",4,Website,"['Estetika', 'Fungsi']",1,45,Gen X
CUST0845,K** M****** W****** S***,6/29/1985,Male,Married,Graphic designer,SMA,5-10M,Islam,Indonesia,Maluku Utara,Sorong,Rural,Dingin,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",4,Light,2026-01-01,"467,926",8,App,"['Estetika', 'Fungsi']",1,40,Millennial
CUST0846,d** T*** A********* S***,10/7/1982,Female,Married,"Designer, multimedia",D3,>10M,Islam,Indonesia,Sulawesi Barat,Parepare,Suburban,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",10,Medium,2025-11-29,"349,384",22,Offline,['Kualitas'],1,43,Gen X
CUST0847,D*** U***** S*******,12/2/1988,Female,Married,Professor Emeritus,S1,<5M,Islam,Indonesia,Sulawesi Barat,Manado,Urban,Tropis,Minimalist,"['Travel', 'Fitness']","['Family-first', 'Security']",6,Light,2025-11-28,"1,944,987",17,Website,['Hemat'],1,37,Millennial
CUST0848,I*** Y****** S****,12/20/1980,Male,Married,"Accountant, chartered certified",D3,>10M,Kristen,Indonesia,Kalimantan Barat,Sukabumi,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Efficiency', 'Prestige']",4,Medium,2025-10-02,"548,413",14,App,"['Estetika', 'Fungsi']",2,45,Gen X
CUST0849,C********** P******,11/6/1986,Male,Single,"Scientist, clinical (histocompatibility and immunogenetics)",D3,<5M,Katolik,Indonesia,DKI Jakarta,Lubuklinggau,Rural,Dingin,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",3,Non-user,2025-12-02,"1,100,694",5,Offline,['Hemat'],5,39,Millennial
CUST0850,T*** J**** K********** S****,2/16/2002,Male,Married,Gaffer,SMA,>10M,Islam,Indonesia,Sulawesi Barat,Serang,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Family-first', 'Security']",2,Non-user,2025-08-19,"765,829",5,Offline,['Ramah Lingkungan'],4,23,Gen Z
CUST0851,H******* U****,6/7/2003,Male,Single,"Education officer, environmental",S2,>10M,Hindu,Indonesia,Kalimantan Selatan,Kotamobagu,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",10,Medium,2025-10-01,"2,333,980",25,App,['Kualitas'],4,22,Gen Z
CUST0852,I** L**** U****,11/17/1992,Female,Married,Estate manager/land agent,SMA,5-10M,Budha,Indonesia,Bali,Banda Aceh,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Sustainability', 'Community']",9,Non-user,2026-01-09,"1,137,866",20,Website,['Hemat'],5,33,Millennial
CUST0853,Z******* N******* S***,1/25/1983,Male,Single,Oncologist,D3,>10M,Kristen,Indonesia,Kepulauan Bangka Belitung,Dumai,Urban,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",9,Heavy,2025-11-14,"834,231",10,Website,['Kualitas'],1,42,Millennial
CUST0854,E*** P********,8/20/1994,Female,Single,Commercial/residential surveyor,D3,5-10M,Kristen,Indonesia,DKI Jakarta,Bukittinggi,Rural,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Sustainability', 'Community']",7,Heavy,2025-07-19,"1,909,918",10,Social Media,['Kualitas'],3,31,Millennial
CUST0855,H** N**** L******** S***,6/28/2004,Female,Single,"Engineer, electronics",SMA,<5M,Islam,Indonesia,Sulawesi Tenggara,Yogyakarta,Rural,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",3,Heavy,2025-08-23,"435,923",6,Social Media,['Hemat'],4,21,Gen Z
CUST0856,D*** A*****,2/5/1989,Female,Single,"Engineer, maintenance",D3,<5M,Katolik,Indonesia,Sumatera Barat,Tidore Kepulauan,Suburban,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",5,Medium,2025-11-10,"441,341",4,Social Media,['Ramah Lingkungan'],4,36,Millennial
CUST0857,E***** W*****,5/17/1987,Male,Single,Dancer,S1,<5M,Budha,Indonesia,Kalimantan Selatan,Tegal,Rural,Tropis,Minimalist,"['Parenting', 'Cooking']","['Family-first', 'Security']",1,Non-user,2025-07-22,"1,301,454",1,App,['Hemat'],3,38,Millennial
CUST0858,H******** P********,11/30/1989,Male,Married,Proofreader,S1,5-10M,Islam,Indonesia,Sulawesi Tengah,Kendari,Suburban,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Family-first', 'Security']",10,Heavy,2025-08-02,"780,554",4,Offline,['Kualitas'],3,36,Millennial
CUST0859,L*** P******* S****,5/23/1980,Female,Single,Pharmacologist,S1,>10M,Katolik,Indonesia,Maluku Utara,Bogor,Urban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Family-first', 'Security']",1,Non-user,2025-12-06,"717,812",13,Social Media,['Ramah Lingkungan'],1,45,Gen X
CUST0860,D** A****** S******,5/11/2000,Male,Single,Farm manager,SMA,<5M,Katolik,Indonesia,Gorontalo,Batu,Urban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Sustainability', 'Community']",9,Heavy,2025-10-16,"838,618",23,Offline,['Kualitas'],5,25,Gen Z
CUST0861,D*** H****** S********,2/5/1992,Female,Single,Nutritional therapist,D3,5-10M,Hindu,Indonesia,Kepulauan Bangka Belitung,Ambon,Rural,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",4,Medium,2025-11-24,"1,764,250",4,Social Media,['Ramah Lingkungan'],2,33,Millennial
CUST0862,R* H*** N******,8/29/1992,Female,Married,Retail manager,D3,5-10M,Islam,Indonesia,Banten,Sabang,Urban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",4,Heavy,2025-10-20,"946,566",24,Offline,['Hemat'],4,33,Millennial
CUST0863,T**** N******,8/1/1991,Male,Married,Police officer,S2,5-10M,Kristen,Indonesia,DKI Jakarta,Blitar,Suburban,Dingin,Minimalist,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",7,Medium,2025-08-13,"1,872,529",11,Offline,['Kualitas'],3,34,Millennial
CUST0864,J**** S*******,11/25/1988,Male,Single,Media planner,SMA,>10M,Hindu,Indonesia,Banten,Lubuklinggau,Suburban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",9,Heavy,2026-01-12,"1,987,083",23,App,['Ramah Lingkungan'],2,37,Millennial
CUST0865,T*** I***** M*****,9/3/1994,Male,Married,Interpreter,D3,5-10M,Hindu,Indonesia,Kepulauan Bangka Belitung,Kota Administrasi Jakarta Selatan,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",1,Light,2025-12-07,"787,338",6,Website,['Ramah Lingkungan'],2,31,Millennial
CUST0866,D**** M******,10/3/1996,Female,Married,Audiological scientist,SMA,>10M,Hindu,Indonesia,Sulawesi Tengah,Sabang,Rural,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Sustainability', 'Community']",2,Non-user,2025-08-30,"1,433,976",23,App,['Hemat'],5,29,Millennial
CUST0867,N**** H******,4/10/1986,Male,Single,Press photographer,D3,<5M,Hindu,Indonesia,Kepulauan Bangka Belitung,Parepare,Urban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",1,Non-user,2025-08-08,"2,173,330",23,App,['Hemat'],5,39,Millennial
CUST0868,P**** L******* M***,11/17/1996,Female,Married,"Research officer, government",SMA,5-10M,Hindu,Indonesia,Nusa Tenggara Timur,Palembang,Rural,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",4,Heavy,2025-08-07,"2,493,842",0,App,['Ramah Lingkungan'],4,29,Millennial
CUST0869,D*** S******,7/12/2004,Male,Single,Education administrator,SMA,>10M,Kristen,Indonesia,Nusa Tenggara Timur,Bitung,Rural,Dingin,Minimalist,"['Parenting', 'Cooking']","['Family-first', 'Security']",5,Light,2025-12-26,"2,101,842",19,App,"['Estetika', 'Fungsi']",1,21,Gen Z
CUST0870,C** P******* P******,10/7/1985,Male,Married,Education administrator,S1,5-10M,Kristen,Indonesia,Kalimantan Tengah,Salatiga,Urban,Tropis,Minimalist,"['Travel', 'Fitness']","['Sustainability', 'Community']",9,Light,2025-10-05,"494,926",9,Website,['Kualitas'],4,40,Millennial
CUST0871,B****** S******** S****,8/27/1982,Female,Single,Higher education careers adviser,D3,5-10M,Hindu,Indonesia,Sumatera Barat,Yogyakarta,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",2,Medium,2025-11-26,"1,265,407",10,Offline,"['Estetika', 'Fungsi']",1,43,Gen X
CUST0872,P*** Z******* S*****,3/14/2003,Male,Single,"Designer, exhibition/display",S1,5-10M,Kristen,Indonesia,Papua,Mojokerto,Rural,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Sustainability', 'Community']",6,Medium,2025-07-22,"1,357,845",12,Social Media,"['Estetika', 'Fungsi']",1,22,Gen Z
CUST0873,S*** S******,10/19/1982,Male,Single,"Therapist, music",S2,<5M,Islam,Indonesia,Sulawesi Utara,Tarakan,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Freedom', 'Minimalism']",7,Non-user,2025-11-21,"2,240,214",2,App,"['Estetika', 'Fungsi']",2,43,Gen X
CUST0874,U***** P********,3/28/1980,Female,Married,"Conservation officer, nature",D3,<5M,Islam,Indonesia,Sulawesi Tengah,Banjar,Urban,Tropis,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",1,Non-user,2025-08-27,"1,395,421",5,Social Media,['Hemat'],4,45,Gen X
CUST0875,B****** P*********** M***,9/12/1981,Female,Single,Museum/gallery curator,D3,5-10M,Budha,Indonesia,Bengkulu,Madiun,Suburban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",5,Heavy,2025-08-03,"2,036,076",14,Website,['Ramah Lingkungan'],3,44,Gen X
CUST0876,d** B****** D******* S****,8/11/1993,Male,Single,"Designer, textile",S2,5-10M,Islam,Indonesia,Kalimantan Utara,Cirebon,Urban,Tropis,Minimalist,"['Travel', 'Fitness']","['Sustainability', 'Community']",2,Light,2025-09-30,"1,265,951",22,App,['Hemat'],5,32,Millennial
CUST0877,E*** L******,9/24/1993,Female,Single,Podiatrist,S1,>10M,Katolik,Indonesia,Jawa Tengah,Sukabumi,Rural,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",10,Medium,2025-12-06,"1,156,424",19,Social Media,"['Estetika', 'Fungsi']",3,32,Millennial
CUST0878,d** O**** P******** M*****,8/4/1990,Female,Married,Product designer,D3,<5M,Budha,Indonesia,Gorontalo,Manado,Suburban,Dingin,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",10,Heavy,2026-01-04,"912,417",24,Offline,['Kualitas'],2,35,Millennial
CUST0879,P**** A********,3/31/1993,Male,Single,"Merchandiser, retail",D3,<5M,Katolik,Indonesia,Sulawesi Selatan,Kota Administrasi Jakarta Timur,Urban,Dingin,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",10,Heavy,2025-11-13,"2,477,551",15,Website,"['Estetika', 'Fungsi']",1,32,Millennial
CUST0880,A*** M******,5/19/1986,Female,Single,Licensed conveyancer,S2,5-10M,Kristen,Indonesia,Sulawesi Selatan,Sorong,Rural,Tropis,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",6,Light,2025-10-15,"1,712,927",16,Website,['Hemat'],3,39,Millennial
CUST0881,P******* U*****,1/21/2003,Male,Married,"Scientist, water quality",SMA,5-10M,Kristen,Indonesia,Jawa Tengah,Sukabumi,Rural,Dingin,Minimalist,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",7,Light,2025-08-02,"1,475,126",4,Social Media,['Ramah Lingkungan'],1,23,Gen Z
CUST0882,d*** E** M******* S****,12/6/1989,Female,Married,Hydrologist,S1,>10M,Hindu,Indonesia,DKI Jakarta,Palangkaraya,Rural,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Family-first', 'Security']",7,Heavy,2025-12-27,"1,762,026",21,Website,['Kualitas'],5,36,Millennial
CUST0883,R* V*** G******,7/2/1988,Female,Married,Scientific laboratory technician,SMA,>10M,Katolik,Indonesia,Bengkulu,Kupang,Urban,Dingin,Family-oriented,"['Finance', 'Tech']","['Efficiency', 'Prestige']",10,Light,2025-08-06,"2,161,968",8,App,['Hemat'],2,37,Millennial
CUST0884,S****** P********,6/1/1997,Female,Single,Forensic scientist,SMA,<5M,Budha,Indonesia,Gorontalo,Padang Sidempuan,Suburban,Dingin,Family-oriented,"['Travel', 'Fitness']","['Sustainability', 'Community']",2,Non-user,2025-09-24,"1,383,773",2,App,['Kualitas'],5,28,Millennial
CUST0885,B****** W********,9/17/1988,Female,Single,"Psychologist, counselling",SMA,<5M,Hindu,Indonesia,Sumatera Selatan,Yogyakarta,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",10,Heavy,2025-08-20,"2,180,133",10,App,"['Estetika', 'Fungsi']",4,37,Millennial
CUST0886,T**** S********,3/29/1986,Male,Single,Interior and spatial designer,S2,>10M,Hindu,Indonesia,DKI Jakarta,Banjar,Rural,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",5,Light,2025-11-08,"287,840",15,Social Media,"['Estetika', 'Fungsi']",5,39,Millennial
CUST0887,T*** J***** N**********,9/4/2004,Female,Single,"Engineer, mining",SMA,5-10M,Hindu,Indonesia,Sulawesi Tengah,Tomohon,Urban,Dingin,Family-oriented,"['Finance', 'Tech']","['Efficiency', 'Prestige']",6,Heavy,2025-08-21,"1,499,795",2,Social Media,"['Estetika', 'Fungsi']",4,21,Gen Z
CUST0888,P******* B********,9/14/1982,Male,Single,"Accountant, chartered public finance",S1,<5M,Islam,Indonesia,Gorontalo,Tangerang,Suburban,Dingin,Eco-conscious,"['Finance', 'Tech']","['Efficiency', 'Prestige']",4,Non-user,2025-10-01,"772,254",4,Offline,['Ramah Lingkungan'],2,43,Gen X
CUST0889,T**** W******,1/5/1984,Male,Married,Town planner,SMA,5-10M,Hindu,Indonesia,Sulawesi Utara,Cimahi,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",3,Heavy,2025-12-04,"426,838",5,App,"['Estetika', 'Fungsi']",1,42,Millennial
